"country_name","country_code","indicator_name","indicator_code","debt"
"Montenegro","MNE","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","68907827.1"
"Montenegro","MNE","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","24143380.0"
"Montenegro","MNE","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","237653377.0"
"Montenegro","MNE","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","139581508.5"
"Montenegro","MNE","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","42681882.0"
"Montenegro","MNE","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1439059228.3"
"Montenegro","MNE","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1161849948.4"
"Morocco","MAR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3340999686.6"
"Morocco","MAR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","2279454122.9"
"Morocco","MAR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","865319338.6"
"Morocco","MAR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","750268894.9"
"Morocco","MAR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","132659902.9"
"Morocco","MAR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","1996574788.8"
"Morocco","MAR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2422260897.4"
"Morocco","MAR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","900786829.6"
"Morocco","MAR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2861894127.4"
"Morocco","MAR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3172529792.3"
"Morocco","MAR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1033446732.5"
"Morocco","MAR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","7941122746.2"
"Morocco","MAR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2747145540.0"
"Mozambique","MOZ","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","670709607.9"
"Mozambique","MOZ","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","2609505492.3"
"Mozambique","MOZ","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","465494376.1"
"Mozambique","MOZ","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","449833961.8"
"Mozambique","MOZ","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","65218877.0"
"Mozambique","MOZ","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","184982408.9"
"Mozambique","MOZ","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","218583876.1"
"Mozambique","MOZ","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","38265915.3"
"Mozambique","MOZ","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","650476785.0"
"Mozambique","MOZ","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","668417837.9"
"Mozambique","MOZ","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","103484792.3"
"Mozambique","MOZ","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","15636355544.2"
"Mozambique","MOZ","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","14933142947.5"
"Myanmar","MMR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1975311078.0"
"Myanmar","MMR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","143668434.2"
"Myanmar","MMR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","580496494.7"
"Myanmar","MMR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1229053318.1"
"Myanmar","MMR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","43328871.3"
"Myanmar","MMR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","124107978.6"
"Myanmar","MMR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","577150253.0"
"Myanmar","MMR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","20395681.7"
"Myanmar","MMR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","704604473.3"
"Myanmar","MMR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1806203571.1"
"Myanmar","MMR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","63724553.0"
"Myanmar","MMR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","972587537.2"
"Myanmar","MMR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","21878000.0"
"Nepal","NPL","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1679990220.1"
"Nepal","NPL","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","107865616.3"
"Nepal","NPL","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","148944115.7"
"Nepal","NPL","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","507624700.2"
"Nepal","NPL","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","11920520.1"
"Nepal","NPL","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","257086225.2"
"Nepal","NPL","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1172365519.9"
"Nepal","NPL","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","88566781.2"
"Nepal","NPL","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","406030340.9"
"Nepal","NPL","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1679990220.1"
"Nepal","NPL","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","100487301.3"
"Nepal","NPL","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","471884170.9"
"Nepal","NPL","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","65508333.3"
"Nicaragua","NIC","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1176552223.4"
"Nicaragua","NIC","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","614489110.4"
"Nicaragua","NIC","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","47055219.4"
"Nicaragua","NIC","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","85221344.3"
"Nicaragua","NIC","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","8096740.4"
"Nicaragua","NIC","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","400274468.2"
"Nicaragua","NIC","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1091330879.1"
"Nicaragua","NIC","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","326840710.0"
"Nicaragua","NIC","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","447329687.6"
"Nicaragua","NIC","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1176552223.4"
"Nicaragua","NIC","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","334937450.4"
"Nicaragua","NIC","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2169794407.0"
"Nicaragua","NIC","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1721619730.0"
"Niger","NER","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","867169983.3"
"Niger","NER","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","83738739.1"
"Niger","NER","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","61330885.5"
"Niger","NER","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","143877381.3"
"Niger","NER","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","9755439.9"
"Niger","NER","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","189376272.3"
"Niger","NER","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","687462535.0"
"Niger","NER","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","63976419.2"
"Niger","NER","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","250707157.8"
"Niger","NER","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","831339916.3"
"Niger","NER","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","73731859.1"
"Niger","NER","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","266773778.9"
"Nigeria","NGA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3677370426.2"
"Nigeria","NGA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","3705644219.3"
"Nigeria","NGA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","378074057.1"
"Nigeria","NGA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1357256789.9"
"Nigeria","NGA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","171072867.3"
"Nigeria","NGA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","738516331.0"
"Nigeria","NGA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2288067929.1"
"Nigeria","NGA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","652866785.9"
"Nigeria","NGA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1116590388.1"
"Nigeria","NGA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3645324719.0"
"Nigeria","NGA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","823939653.2"
"Nigeria","NGA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","9449745275.8"
"Nigeria","NGA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","7833756805.6"
"North Macedonia","MKD","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","425567502.6"
"North Macedonia","MKD","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","364571114.2"
"North Macedonia","MKD","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","79100698.6"
"North Macedonia","MKD","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","137627397.1"
"North Macedonia","MKD","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","17369010.8"
"North Macedonia","MKD","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","308848444.0"
"North Macedonia","MKD","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","287499210.5"
"North Macedonia","MKD","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","76443108.4"
"North Macedonia","MKD","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","387949142.6"
"North Macedonia","MKD","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","425126607.6"
"North Macedonia","MKD","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","93812119.2"
"North Macedonia","MKD","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1758289428.5"
"North Macedonia","MKD","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","971520886.6"
"Pakistan","PAK","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","4433241033.3"
"Pakistan","PAK","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4728655835.4"
"Pakistan","PAK","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","10918619219.3"
"Pakistan","PAK","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","951864462.1"
"Pakistan","PAK","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1794889654.6"
"Pakistan","PAK","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","2576856770.3"
"Pakistan","PAK","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","3476035571.2"
"Pakistan","PAK","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1284059180.8"
"Pakistan","PAK","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","13495475989.6"
"Pakistan","PAK","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","4427900033.3"
"Pakistan","PAK","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","3078948835.4"
"Pakistan","PAK","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","19343964227.7"
"Pakistan","PAK","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","4710648000.0"
"Papua New Guinea","PNG","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","686671812.1"
"Papua New Guinea","PNG","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","511304835.2"
"Papua New Guinea","PNG","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","184464892.9"
"Papua New Guinea","PNG","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","388425741.9"
"Papua New Guinea","PNG","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","152118713.0"
"Papua New Guinea","PNG","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","187411767.2"
"Papua New Guinea","PNG","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","298246070.2"
"Papua New Guinea","PNG","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","153114207.2"
"Papua New Guinea","PNG","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","371876660.1"
"Papua New Guinea","PNG","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","686671812.1"
"Papua New Guinea","PNG","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","305232920.2"
"Papua New Guinea","PNG","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1550398813.2"
"Papua New Guinea","PNG","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1166780644.1"
"Paraguay","PRY","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1057357534.7"
"Paraguay","PRY","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1398029065.0"
"Paraguay","PRY","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","25632126.2"
"Paraguay","PRY","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","12828680.3"
"Paraguay","PRY","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","5950606.9"
"Paraguay","PRY","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","482524475.9"
"Paraguay","PRY","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1044528854.4"
"Paraguay","PRY","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","483463458.1"
"Paraguay","PRY","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","508156602.1"
"Paraguay","PRY","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1057357534.7"
"Paraguay","PRY","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","489414065.0"
"Paraguay","PRY","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1850015219.3"
"Paraguay","PRY","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1315358617.2"
"Peru","PER","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","664353561.7"
"Peru","PER","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","3380296966.7"
"Peru","PER","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","128178326.6"
"Peru","PER","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","140915111.6"
"Peru","PER","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","42791418.5"
"Peru","PER","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","566248856.4"
"Peru","PER","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","523438450.1"
"Peru","PER","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","645661713.2"
"Peru","PER","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","694427183.0"
"Peru","PER","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","664353561.7"
"Peru","PER","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","688453131.7"
"Peru","PER","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","6042979672.7"
"Peru","PER","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","5348552489.7"
"Philippines","PHL","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","5130345571.3"
"Philippines","PHL","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4602148300.6"
"Philippines","PHL","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","633954956.4"
"Philippines","PHL","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","3195346574.0"
"Philippines","PHL","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","99333472.3"
"Philippines","PHL","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","1882728689.2"
"Philippines","PHL","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1934998997.3"
"Philippines","PHL","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1823381542.3"
"Philippines","PHL","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2516683645.6"
"Philippines","PHL","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","5130345571.3"
"Philippines","PHL","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1922715014.6"
"Philippines","PHL","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","10576417617.9"
"Philippines","PHL","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","6790054417.7"
"Rwanda","RWA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","931475850.9"
"Rwanda","RWA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","207346160.8"
"Rwanda","RWA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","45660174.3"
"Rwanda","RWA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","405890372.6"
"Rwanda","RWA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","22234945.2"
"Rwanda","RWA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","110912305.3"
"Rwanda","RWA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","525585478.3"
"Rwanda","RWA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","68691215.6"
"Rwanda","RWA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","156572479.6"
"Rwanda","RWA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","931475850.9"
"Rwanda","RWA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","90926160.8"
"Rwanda","RWA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","480971479.6"
"Rwanda","RWA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","324399000.0"
"Samoa","WSM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","485000.0"
"Samoa","WSM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4139579.4"
"Samoa","WSM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","18872423.4"
"Samoa","WSM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2031198.1"
"Samoa","WSM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","10745888.2"
"Samoa","WSM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","485000.0"
"Samoa","WSM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1564381.3"
"Samoa","WSM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","29618311.6"
"Samoa","WSM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","485000.0"
"Samoa","WSM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","3595579.4"
"Samoa","WSM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","32971041.6"
"Samoa","WSM","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","3352730.0"
"Sao Tome and Principe","STP","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","25559795.6"
"Sao Tome and Principe","STP","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4381028.9"
"Sao Tome and Principe","STP","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","8543789.4"
"Sao Tome and Principe","STP","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","90831.0"
"Sao Tome and Principe","STP","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1649295.0"
"Sao Tome and Principe","STP","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","10033599.7"
"Sao Tome and Principe","STP","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","12545887.7"
"Sao Tome and Principe","STP","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","2471733.9"
"Sao Tome and Principe","STP","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","18577389.1"
"Sao Tome and Principe","STP","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","12636718.7"
"Sao Tome and Principe","STP","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","4121028.9"
"Sao Tome and Principe","STP","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","20837004.5"
"Senegal","SEN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","5161172628.0"
"Senegal","SEN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1374174137.1"
"Senegal","SEN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","322368719.3"
"Senegal","SEN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1458023825.1"
"Senegal","SEN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","95189804.0"
"Senegal","SEN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","462390777.3"
"Senegal","SEN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1861879067.1"
"Senegal","SEN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","177825948.8"
"Senegal","SEN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","784759496.6"
"Senegal","SEN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3319902892.2"
"Senegal","SEN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","273015752.8"
"Senegal","SEN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","5589013146.9"
"Senegal","SEN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","4298033730.0"
"Serbia","SRB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","2916387861.9"
"Serbia","SRB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1638315726.8"
"Serbia","SRB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","2403070006.2"
"Serbia","SRB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1288220439.5"
"Serbia","SRB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","240783231.9"
"Serbia","SRB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","562919050.0"
"Serbia","SRB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1214499445.6"
"Serbia","SRB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","319087745.0"
"Serbia","SRB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2965989056.2"
"Serbia","SRB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2502719885.1"
"Serbia","SRB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","559870976.9"
"Serbia","SRB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","6779437967.5"
"Serbia","SRB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","3727879358.4"
"Sierra Leone","SLE","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","100276281.2"
"Sierra Leone","SLE","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","11414526.6"
"Sierra Leone","SLE","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","22015855.9"
"Sierra Leone","SLE","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","41645015.4"
"Sierra Leone","SLE","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2671157.8"
"Sierra Leone","SLE","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","49551927.4"
"Sierra Leone","SLE","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","58631265.8"
"Sierra Leone","SLE","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","8743368.8"
"Sierra Leone","SLE","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","71567783.3"
"Sierra Leone","SLE","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","100276281.2"
"Sierra Leone","SLE","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","11414526.6"
"Sierra Leone","SLE","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","71567783.3"
"Solomon Islands","SLB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","53834368.0"
"Solomon Islands","SLB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","14742823.8"
"Solomon Islands","SLB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1420500.0"
"Solomon Islands","SLB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","12909308.1"
"Solomon Islands","SLB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","342408.2"
"Solomon Islands","SLB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","3902567.0"
"Solomon Islands","SLB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","40925059.9"
"Solomon Islands","SLB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","2417415.6"
"Solomon Islands","SLB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","5323067.0"
"Solomon Islands","SLB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","53834368.0"
"Solomon Islands","SLB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","2759823.8"
"Solomon Islands","SLB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","66281510.6"
"Solomon Islands","SLB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","60958443.6"
